ticker,total_trades,total_pnl,avg_return_pct,win_rate,profit_factor,risk_reward_ratio,sharpe_like_ratio,avg_return_pct_score,win_rate_score,profit_factor_score,composite_score,rank
KEI,1407,7396.220000000001,-0.00122315474096043,47.97441364605544,0.9962557137250162,1.0730043020416102,-0.0011837450266432414,63.725463920054096,77.6466821214197,59.59853380541633,66.25105733460867,121
TORNTPOWER,1470,2334.2,-0.002768401336654456,48.36734693877551,0.9908662633408983,1.0452175773638168,-0.0028802047072227313,62.83072689788308,79.87680249505654,58.555091019156954,66.23429522554467,122
PFC,1343,856.8999999999996,0.007040024911469728,45.867460908413996,1.0233837482553452,1.1430000305189567,0.006458539649884824,68.51005479149285,65.68852455737864,64.85074876586638,66.19987331100799,123
RECLTD,1343,997.450000000001,-0.003733992175326195,48.54802680565897,0.9872480723735794,0.9796771515731684,-0.003542391069545891,62.27162528003372,80.90226371126825,57.85457890844462,66.09399826076844,124
CANFINHOME,1381,1558.7499999999993,-0.007677129956103661,49.45691527878349,0.9740186180824418,0.9825751505985394,-0.00862923356293256,59.98844836457301,86.06072378281699,55.29324562538572,65.93204989437129,125
FACT,1389,2108.509999999999,0.016826914572539167,43.916486681065514,1.0381935376359779,1.303698770211736,0.01030562390843763,74.17691245425222,54.61563393329543,67.71804817375792,65.72498318576746,126
MFSL,1438,1717.6299999999983,-0.0080933676920429,49.51321279554937,0.9690603038749745,0.9772265423907749,-0.010370124284854875,59.74743614464172,86.38024427510115,54.33327441811095,65.57161389316724,127
PRESTIGE,1462,2517.1299999999965,-0.0022867532118159115,47.811217510259915,0.9934080858797123,1.0729944275238665,-0.002089231751928925,63.109613394156995,76.72045104332248,59.0472091764913,65.56790300184036,128
CONCOR,1415,1526.5999999999995,-0.0012980577574202648,47.56183745583039,0.99516867118405,1.076497463034158,-0.0013626947212047943,63.682093171278034,75.30507710971655,59.38807325436073,65.45138038604267,129
SBICARD,1429,1255.6000000000006,0.0036122969867117775,45.976207137858644,1.0183792478670357,1.1594332989414655,0.005979531690909827,66.52531327207673,66.30572138527245,63.88183552669784,65.40204460788388,130
GRASIM,1456,3088.1399999999994,-0.005452087937321371,48.96978021978022,0.9728850467676445,1.0056329305298093,-0.009241227625654632,61.27680420087659,83.29595469879358,55.07377671356098,65.40133835532545,131
